date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:59	412/412	---M--	200	added ('OK')	image/svg+xml	etag:%2219c-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/gbp.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/gbp.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:00	345/345	---M--	200	added ('OK')	image/svg+xml	etag:%22159-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/jpy.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/jpy.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:00	399/399	---M--	200	added ('OK')	image/svg+xml	etag:%2218f-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xrp.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xrp.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:01	519/519	---M--	200	added ('OK')	image/svg+xml	etag:%22207-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xmr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xmr.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:01	421/421	---M--	200	added ('OK')	image/svg+xml	etag:%221a5-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xpm.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xpm.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:02	516/516	---M--	200	added ('OK')	image/svg+xml	etag:%22204-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppt.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppt.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:02	2178/2178	---M-Z	200	added ('OK')	application/javascript	etag:%22882-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/crypto-transactions.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/crypto-transactions.init.js	(from https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html)
11:33:03	589/589	---M--	200	added ('OK')	image/svg+xml	etag:%2224d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sol.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sol.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html)
11:33:04	1454/1454	---M--	200	added ('OK')	image/svg+xml	etag:%225ae-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ant.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ant.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html)
11:33:04	994/994	---M--	200	added ('OK')	image/svg+xml	etag:%223e2-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/fil.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/fil.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html)
11:33:05	3875/3875	---M--	200	added ('OK')	image/svg+xml	etag:%22f23-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ada.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ada.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html)
11:33:05	893/893	---M--	200	added ('OK')	image/svg+xml	etag:%2237d-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dot.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dot.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html)
11:33:06	6654/6654	---M-Z	200	added ('OK')	application/javascript	etag:%2219fe-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/crypto-buy-sell.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/crypto-buy-sell.init.js	(from https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html)
11:33:06	420/420	---M--	200	added ('OK')	image/svg+xml	etag:%221a4-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mkr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mkr.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-orders.html)
11:33:07	931/931	---M--	200	added ('OK')	image/svg+xml	etag:%223a3-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/yfi.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/yfi.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-orders.html)
11:33:07	769/769	---M--	200	added ('OK')	image/svg+xml	etag:%22301-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mln.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mln.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-orders.html)
11:33:08	3028/3028	---M-Z	200	added ('OK')	application/javascript	etag:%22bd4-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/crypto-orders.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/crypto-orders.init.js	(from https://themesbrand.com/velzon/html/default/apps-crypto-orders.html)
11:33:09	13818/13818	---M-Z	200	added ('OK')	application/javascript	etag:%2235fa-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/crypto-wallet.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/crypto-wallet.init.js	(from https://themesbrand.com/velzon/html/default/apps-crypto-wallet.html)
11:33:10	419/419	---M--	200	added ('OK')	image/svg+xml	etag:%221a3-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/vtc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/vtc.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:10	1117/1117	---M--	200	added ('OK')	image/svg+xml	etag:%2245d-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xsg.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/xsg.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:11	469/469	---M--	200	added ('OK')	image/svg+xml	etag:%221d5-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bela.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bela.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:12	1441/1441	---M--	200	added ('OK')	image/svg+xml	etag:%225a1-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/arn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/arn.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:13	1041/1041	---M--	200	added ('OK')	image/svg+xml	etag:%22411-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/cs.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/cs.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:14	620/620	---M--	200	added ('OK')	image/svg+xml	etag:%2226c-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/add.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/add.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:14	588/588	---M--	200	added ('OK')	image/svg+xml	etag:%2224c-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/atm.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/atm.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:15	1089/1089	---M--	200	added ('OK')	image/svg+xml	etag:%22441-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcbc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcbc.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:15	1311/1311	---M--	200	added ('OK')	image/svg+xml	etag:%2251f-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bix.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bix.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:16	798/798	---M--	200	added ('OK')	image/svg+xml	etag:%2231e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rise.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rise.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:16	322/322	---M--	200	added ('OK')	image/svg+xml	etag:%22142-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ark.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ark.svg	(from https://themesbrand.com/velzon/html/default/apps-crypto-ico.html)
11:33:19	1783/1783	---M-Z	200	added ('OK')	application/javascript	etag:%226f7-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/crypto-kyc.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/crypto-kyc.init.js	(from https://themesbrand.com/velzon/html/default/apps-crypto-kyc.html)
11:33:21	47965/47965	---M-Z	200	added ('OK')	application/javascript	etag:%22bb5d-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/invoiceslist.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/invoiceslist.init.js	(from https://themesbrand.com/velzon/html/default/apps-invoices-list.html)
11:33:22	5204/5204	---M-Z	200	added ('OK')	application/javascript	etag:%221454-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/invoicedetails.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/invoicedetails.js	(from https://themesbrand.com/velzon/html/default/apps-invoices-details.html)
11:33:23	13758/13758	---M-Z	200	added ('OK')	application/javascript	etag:%2235be-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/invoicecreate.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/invoicecreate.init.js	(from https://themesbrand.com/velzon/html/default/apps-invoices-create.html)
11:33:24	66543/66543	---M--	200	added ('OK')	image/png	etag:%22103ef-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/verification-img.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/verification-img.png	(from https://themesbrand.com/velzon/html/default/apps-crypto-kyc.html)
11:33:24	13621/13621	---M-Z	200	added ('OK')	application/javascript	etag:%223535-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ticketlist.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/ticketlist.init.js	(from https://themesbrand.com/velzon/html/default/apps-tickets-list.html)
11:33:25	1939/1939	---M-Z	200	added ('OK')	application/javascript	etag:%22793-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ticketdetail.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/ticketdetail.init.js	(from https://themesbrand.com/velzon/html/default/apps-tickets-details.html)
11:33:26	28524/28524	---M--	200	added ('OK')	image/png	etag:%226f6c-607431018d84b%22	https://themesbrand.com/velzon/html/default/assets/images/nft/bg-pattern.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/bg-pattern.png	(from https://themesbrand.com/velzon/html/default/apps-nft-marketplace.html)
11:33:26	2145210/2145210	---M--	200	added ('OK')	image/gif	etag:%2220bbba-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-5.gif	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/img.themesbrand.com/velzon/images/img-5.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
11:33:28	7033/7033	---M-Z	200	added ('OK')	application/javascript	etag:%221b79-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-explore.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-explore.init.js	(from https://themesbrand.com/velzon/html/default/apps-nft-explore.html)
11:33:29	2555/2555	---M-Z	200	added ('OK')	application/javascript	etag:%229fb-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-auction.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-auction.init.js	(from https://themesbrand.com/velzon/html/default/apps-nft-auction.html)
11:33:30	2555/2555	---M-Z	200	added ('OK')	application/javascript	etag:%229fb-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-item-details.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-item-details.init.js	(from https://themesbrand.com/velzon/html/default/apps-nft-item-details.html)
11:33:31	2055/2055	---M-Z	200	added ('OK')	application/javascript	etag:%22807-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-ranking.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apps-nft-ranking.init.js	(from https://themesbrand.com/velzon/html/default/apps-nft-ranking.html)
11:33:33	28124/28124	---M--	200	added ('OK')	image/png	etag:%226ddc-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/metamask.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/metamask.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
11:33:34	3444/3444	---M--	200	added ('OK')	image/png	etag:%22d74-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/kukai.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/kukai.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
11:33:34	11919/11919	---M--	200	added ('OK')	image/png	etag:%222e8f-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/coinbase.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/coinbase.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
11:33:35	16509/16509	---M--	200	added ('OK')	image/png	etag:%22407d-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/binance.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/binance.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
11:33:36	13421/13421	---M--	200	added ('OK')	image/png	etag:%22346d-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/enjin.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/enjin.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
11:33:36	9610/9610	---M--	200	added ('OK')	image/png	etag:%22258a-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/alpha.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/alpha.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
11:33:37	17447/17447	---M-Z	200	added ('OK')	text/css	etag:%224427-60743101ee32d-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/filepond/filepond.min.css	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/filepond/filepond.min.css	(from https://themesbrand.com/velzon/html/default/apps-nft-create.html)
11:33:37	36191/36191	---M--	200	added ('OK')	image/png	etag:%228d5f-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/nft/wallet/math.png	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/nft/wallet/math.png	(from https://themesbrand.com/velzon/html/default/apps-nft-wallet.html)
